Name,Price,Cpu,ScreenResolution,Ram,Memory,Gpu,OpSys,Weight
Apple MacBook Air (2022) Apple M2 Chip 13.6-Inch Liquid Retina Display 8GB RAM 256GB SSD Midnight #MLY33LL/A / MLY33ZP/A,"154,110৳",Apple M2 chip ,13.6-inch Liquid Retina display 2560x1664 Touch ScreenNo ,8GB ,SSD 256GB ,Apple 8-core GPU Shared ,macOS ,"Midnight Height: 0.44 inch (1.13 cm)
Width: 11.97 inches (30.41 cm)
Depth: 8.46 inches (21.5 cm) 2.7 pounds (1.24 kg) "
Apple MacBook Air (2022) Apple M2 Chip 13.6-Inch Liquid Retina Display 8GB RAM 512GB SSD Space Gray #MLXX3LL/A,"187,210৳",Apple M2 chip ,13.6-inch Liquid Retina display 2560x1664 Touch ScreenNo ,8GB ,SSD 512GB ,Apple 10-core GPU Shared ,macOS ,"Space Gray Height: 0.44 inch (1.13 cm)
Width: 11.97 inches (30.41 cm)
Depth: 8.46 inches (21.5 cm) 2.7 pounds (1.24 kg) "
Apple MacBook Air (2022) Apple M2 Chip 13.6-Inch Liquid Retina Display 8GB RAM 512GB SSD Midnight #MLY43LL/A,"187,210৳",Apple M2 chip ,13.6-inch Liquid Retina display 2560x1664 Touch ScreenNo ,8GB ,SSD 512GB ,Apple 10-core GPU Shared ,macOS ,"Midnight Height: 0.44 inch (1.13 cm)
Width: 11.97 inches (30.41 cm)
Depth: 8.46 inches (21.5 cm) 2.7 pounds (1.24 kg) "
Apple MacBook Pro 16-inch M2 Pro 16GB RAM 1TB SSD Space Gray (MNW93),"385,000৳",Apple M2 Pro chip ,16.2-inch Liquid Retina XDR 3456x2234 (254 pixels per inch) Touch ScreenNo ,16GBUNIFIEDMEMORY ,SSD 1TB ,19-core GPU Shared ,macOS ,"Space Gray Height 0.66 inch (1.68 cm)
Width: 14.01 inches (35.57 cm)
Depth: 9.77 inches (24.81 cm) 4.7 pounds (2.15 kg) "
Apple MacBook Pro 16-Inch M1 Pro Chip 32GB RAM 1TB SSD Space Gray (Z14W00105),"412,500৳",Apple M1 Max Pro ,16.2-inch Liquid Retina XDR Display 3456 x 2234 Touch ScreenNo ,32GB ,SSD 1TB ,Apple 16-Core GPU Shared ,macOS ,"Space Gray Height: 1.68cm
Width: 35.57cm
Depth: 24.81cm 2.1 kg "
"Toshiba Dynabook Satellite Pro C40-G-109 Celeron 5205U 14"" HD Laptop","32,380৳",Intel Celeron 5205U ,"14 Inch HD (1,366 x 768) Touch ScreenNo Display Features16:9 LED Backlit, Non-reflective Anti-Glare ",4GB ,M.2 SATA SSD 128GB ,Intel UHD Graphics Shared ,Windows 10 Pro ,Dark Blue 328 x 224.8 x 18.9 mm 1.55 kg 
"Toshiba Dynabook Satellite Pro C40-G-11I Core i3 10th Gen 14"" HD Laptop","48,870৳",Intel Core i3 10110U ,"14 Inch HD (1,366 x 768) Touch ScreenNo Display Features16:9 LED Backlit, Non-reflective Anti-Glare ",8GB ,M.2 SATA SSD 256GB ,Intel UHD Graphics Shared ,Free Dos ,Dark Blue 328 x 224.8 x 18.9 mm 1.55 kg 
"Toshiba Dynabook Satellite Pro C40-G-13E Core i5 10th Gen 14"" HD Laptop","58,630৳",Intel Core i5-10210U ,"14 Inch HD (1,366 x 768) Touch ScreenNo Display Features16:9 LED Backlit, Non-reflective Anti-Glare ",8GB ,M.2 SATA SSD 256GB ,Intel UHD Graphics Shared ,Windows 11 Home ,Dark Blue 328 x 224.8 x 18.9 mm 1.55 kg 
"Walton Passion BX310U Core i3 10th Gen 15.6"" FHD Laptop","50,450৳",Intel Core i3 10110U ,15.6 inch FHD (1920 x 1080) Touch ScreenNo Display FeaturesAnti-glare LED-backlit display ,8GB ,SATAIII M.2 2280 SSD 512GB ,Intel UHD Graphics Shared ,Windows 10 ,"Grey Height: 19.7mm
Width: 360.4mm
Depth: 239.3mm 1.59kg "
"Walton Passion BP5800 Core i5 8th Gen 15.6"" HD Laptop","55,000৳",Intel Core i5-8250U ,"15.6 inch HD(1366x768) Touch ScreenNo Display Features16:9 panel, 3.2mm Display ",8GB ,HDD 1TB ,Intel UHD Graphics Shared ,Windows 10 ,Black 377(W) x 259(D) x 24.8(H)mm 2.2kg 
"Walton Tamarind MX311G Core i3 11th Gen 14"" FHD Laptop","58,190৳",Intel Core i3-1115G4 ,14.0 Inch IPS FHD (1920x1080) Touch ScreenNo ,8GB ,"M.2 2280, PCIe Gen3x4 SSD 512GB ",Intel UHD Graphics Shared ,Genuine Windows 11 ,"Sky Blue Height: 17.6mm
Width: 324.9mm
Depth: 225mm 1.40kg "
"Walton Passion BP7800 Core i7 8th Gen 15.6"" HD Laptop","62,470৳",Intel Core i7-8550U ,"15.6 inch HD(1366x768) Touch ScreenNo Display Features16:9 panel, 3.2mm Display ",8GB ,HDD 1TB ,Intel UHD Graphics Shared ,Windows 10 ,Black 377(W) x 259(D) x 24.8(H)mm 2.2kg 
"Walton Passion BX510U Core i5 10th Gen 15.6"" FHD Laptop","65,325৳",Intel Core i5-10210U ,15.6 inch FHD (1920 x 1080) Touch ScreenNo Display FeaturesAnti-glare LED-backlit display ,8GB ,SATAIII M.2 2280 SSD 512GB ,Intel UHD Graphics Shared ,Windows 10 ,"Black Height: 19.7mm
Width: 360.4mm
Depth: 239.3mm 1.59kg "
"Walton Tamarind MX511G Core i5 11th Gen 14"" FHD Laptop","72,358৳",Intel Core i5-1135G7 ,14.0 Inch IPS FHD (1920x1080) Touch ScreenNo ,8GB ,"M.2 2280, PCIe Gen3x4 SSD 512GB ",Intel UHD Graphics Shared ,Genuine Windows 11 ,"Sky Blue Height: 17.6mm
Width: 324.9mm
Depth: 225mm 1.40kg "
"Walton Passion BX710U Core i7 10th Gen 15.6"" FHD Laptop","75,450৳",Intel Core i7-10510U ,15.6 inch FHD (1920 x 1080) Touch ScreenNo Display FeaturesAnti-glare LED-backlit display ,8GB ,SATAIII M.2 2280 SSD 512GB ,Intel UHD Graphics Shared ,Windows 10 ,"Black Height: 19.7mm
Width: 360.4mm
Depth: 239.3mm 1.59kg "
"Walton Tamarind MX711G Core i7 11th Gen 14"" FHD Laptop","85,514৳",Intel Core i7-1165G7 ,14.0 Inch IPS FHD (1920x1080) Touch ScreenNo ,8GB ,"M.2 2280, PCIe Gen3x4 SSD 512GB ",Intel UHD Graphics Shared ,Genuine Windows 11 ,"Sky Blue Height: 17.6mm
Width: 324.9mm
Depth: 225mm 1.40kg "
"Huawei MateBook D15 Core i3 11th Gen 15.6"" FHD Laptop","64,600৳",Intel Intel Core i3-1115G4 ,15.6 inch IPS FHD (1920 x 1080) Touch ScreenNo ,8GB ,NVMe PCle SSD 256GB ,Intel UHD Graphics Shared ,Windows 11 Home ,Mystic Silver 357.8 x 229.9 x 16.9 mm Approx. 1.63 kg Body MaterialAluminum alloy 
"HUAWEI MateBook B3-520 Core i3 11th Gen 15.6"" FHD Laptop","64,600৳",Intel Core i3-1115G4 ,15.6 inch IPS FHD (1920 x 1080) Touch ScreenNo ,8GB ,NVMe PCIe SSD 256 GB ,Intel UHD Graphics Shared ,Windows 11 home ,"Space Gray Width: 357.8 mm
Depth: 229.9 mm
Height: 16.9 mm 1.56 kg Body MaterialMetal Body "
"Huawei MateBook D15 Core i5 11th Gen 15.6"" FHD Laptop","81,420৳",Intel Core i5-1135G7 ,15.6 inch IPS FHD (1920 x 1080) Touch ScreenNo ,8GB ,NVMe PCle SSD 512GB ,Intel Iris Xe Graphics Shared ,Windows 11 Home ,Mystic Silver 357.8 x 229.9 x 16.9 mm Approx. 1.63 kg Body MaterialAluminum alloy 
"Huawei MateBook B3-420 Core i5 11th Gen 14"" FHD Laptop","81,420৳",Intel Core i5-1135G7 ,14 inch IPS FHD (1920 x 1080) Touch ScreenNo ,8GB ,NVMe PCle SSD 512GB ,Intel Iris Xe Graphics Shared ,Windows 11 Home ,"Mystic Silver Width: 322.5 mm
Depth: 214.8 mm
Height: 15.9 mm Approx. 1.38 kg Body MaterialMetal "
"HUAWEI MateBook B3-520 Core i5 11th Gen 15.6"" FHD Laptop","81,420৳",Intel Core i5-1135G7 ,15.6 inch IPS FHD (1920 x 1080) Touch ScreenNo ,8GB ,NVMe PCIe SSD 512 GB ,Intel Iris Xe Graphics Shared ,Windows 10 Pro ,"Space Gray Width: 357.8 mm
Depth: 229.9 mm
Height: 16.9 mm 1.56 kg Body MaterialMetal Body "
"HUAWEI MateBook D16 Core i5 12th Gen 16"" FHD Laptop","106,370৳",Intel Core i5-12450H ,16 inch IPS FHD (1920 x 1080) Touch ScreenNo ,16GB ,NVMe PCle SSD 512GB ,Intel UHD Graphics Shared ,Windows 11 Home ,"Mystic Silver Width: 356.7 mm
Depth: 248.7 mm
Height: 18.4 mm Approx. 1.7 kg Body MaterialAluminum alloy "
"GIGABYTE G5 KE Core i5 12th Gen RTX 3060 6GB Graphics 15.6"" FHD 144Hz Gaming Laptop","161,670৳",Intel Core i5-12500H ,15.6 Inch IPS FHD (1920x1080) Touch ScreenNo ,8GB ,M.2 NVMe PCIe Gen4 SSD 512GB SSD ,NVIDIA GeForce RTX 3060 6GB ,Windows 11 Home ,"Mate Black 36.0 (W) x 23.8 (D) x 2.39(H) cm
14.2(W) x 9.4(D) x 0.94(H) inch 1.99kg "
"GIGABYTE AERO 15 OLED KC Core i7 10th Gen RTX 3060P 6GB Graphics 15.6"" UHD Gaming Laptop","222,430৳",Intel Core i7-10870H ,15.6 Inch AMOLED UHD 3840x2160 Touch ScreenNO ,16GB(8GBX2) ,NVMe PCIe SSD 512GB ,NVIDIA GeForce RTX 3060P 6GB ,Windows 10 Home ,"Black 356(W) x 250(D) x 20(H) mm
14.0(W) x 9.8(D) x 0.78(H) inch 2 kg
4.4 lb "
"GIGABYTE Aorus 15P XD Core i7 11th Gen RTX 3070 8GB Graphics 15.6"" FHD Gaming Laptop","241,460৳",Intel Core i7-11800H ,15.6 Inch IPS FHD 1920x1080 Touch ScreenNO ,16GB(8GBX2) , M.2 NVMe SSD 1TB ,NVIDIA GeForce RTX 3070 8GB ,Windows 10 Home ,"Black 357(W) x 244(D)x27(H)mm
14.0(W) x 9.6(D) x 1.06(H) inch 2.2kg
4.8 lb "
GIGABYTE AERO 5 KE4 Core i7 12th Gen RTX 3060 6GB Graphics 15.6'' 4K UHD OLED Gaming Laptop,"240,870৳",Intel Core i7-12700H ,15.6 Inch OLED 4K UHD (3840x2160) Touch ScreenNo ,16GB(8GBX2) ,NVMe PCIe Gen4 SSD 1TB ,NVIDIA GeForce RTX 3060 6GB ,Windows 11 Home ,"Mate Black 35.7(W) x 25.4(D) x 2.36 ~ 2.74(H) cm
14.0(W) x 10.0(D) x 0.93 ~1.08(H) inch 2.30 kg
5.07 lb "
"GIGABYTE Aorus 15G XC Core i7 10th Gen RTX 3070Q 8GB Graphics 15.6"" 240Hz FHD Gaming Laptop","246,300৳",Intel Core i7-10870H ,15.6 Inch IPS FHD 1920x1080 Touch ScreenNo ,32GB(16GBX2) ,NVMe PCIe SSD 512GB ,NVIDIA GeForce RTX 3070Q 8GB ,Windows 10 Home ,"Black 357(W) x 244(D)x23(H)mm
14.0(W) x 9.6(D) x 0.9(H) inch 2.0kg
4.4 lb "
GIGABYTE AORUS 5 SE4 Core i7 12th Gen RTX 3070 8GB Graphics 15.6'' FHD 240Hz Gaming Laptop,"250,140৳",Intel Core i7-12700H ,15.6 Inch IPS FHD (1920x1080) Touch ScreenNo ,16GB(8GBX2) ,NVMe PCIe Gen4 SSD 512GB ,NVIDIA GeForce RTX 3070 8GB ,Windows 11 Home ,"Mate Black 35.7(W) x 25.4(D) x 2.36 ~ 2.74(H) cm
14.0(W) x 10.0(D) x 0.93 ~1.08(H) inch 2.30 kg
5.07 lb "
"GIGABYTE G5 GD Core i5 11th Gen RTX 3050 4GB Graphics 15.6"" FHD Gaming Laptop","121,000৳",Intel Core i5-11400H ,15.6 Inch IPS FHD (1920x1080) Touch ScreenNo ,16GB(8GBX2) ,M.2 NVMe PCIe 512GB ,NVIDIA GeForce RTX 3050 4GB ,Windows 11 Home ,"Mate Black 36.1(W) x 25.8(D) x 2.59 ~ 3.18cm
14.21(W) x 10.15(D) x 1.02 ~ 1.26(H) inch 2.2 kg "
