Name,Price,Cpu,ScreenResolution,Ram,Memory,Gpu,OpSys,Weight
Lenovo IdeaPad Slim 5 Pro 14ACN6 AMD Ryzen 5 5600U 14 Inch 2.2K IPS Antiglare Display Storm Grey Laptop #82L700B1IN-2Y,"99,820",AMD Ryzen 5 Not Applicable Ryzen 5 5600U 2.30 GHz 4.20 GHz 6 12 19MB AMD SoC (System on Chip) platform ,"14 2.2K IPS LED Display Full HD 2240x1400 Antiglare No 60 Hz Slim Bezel Panel Type: IPS, Brightness: 300nits, Color Gamut: 100% sRGB, Aspect Ratio: 16:10, Contrast Ratio: 1500:1, Viewing Angle: 170 Degree No Secondary Screen No Secondary Screen No Secondary Screen ",16GB 1 x 16GB Non-Removable DDR4 3200 MHz None No 16GB No No ,512GB SSD No HDD No HDD No NVMe PCIe No Installed SSD can be upgradeable ,AMD Radeon Graphics Integrated Shared Not Applicable ,Win-11 Home Not Specified Microsoft Office ,"Aluminum No Storm Grey 312.2 x 221 x 15.99 - 17.99mm 1.38 kg Lenovo IdeaPad Slim 5 Pro 14ACN6 Laptop, Power Adapter "
Lenovo IdeaPad FLEX 5i 14ITL 11th Gen Intel Core i5 1135G7 14 Inch FHD IPS Display Graphite Grey Laptop #82HS00PUIN / 82HS0132IN-2Y,"101,990",Intel Core i5 11th (Intel) Core i5 1135G7 2.40 GHz 4.20 GHz 4 8 8MB Intel SoC Platform ,14 FHD IPS LED Display Full HD 1920x1080 Glossy Yes 60 Hz Slim Bezel 360 Degree Rotating Touch Display No Secondary Screen No Secondary Screen No Secondary Screen ,8GB 1 x 8GB Non-Removable DDR4 3200 MHz No No 8GB No No ,512GB SSD No HDD No HDD No NVMe PCIe No Installed SSD can be upgradeable ,Intel Iris Xe Graphics Integrated Shared Not Applicable ,Win-11 Home Not Specified Microsoft Office ,"Aluminium (Top) No Graphite Grey 321.5 x 217.5 x 17.9mm 1.5 kg Lenovo IdeaPad FLEX 5i 14ITL Laptop, AC Adapter "
Lenovo IdeaPad FLEX 5i 14ITL Intel Core i5 1135G7 14 Inch FHD IPS Display Graphite Grey Laptop #82HS0132IN-3Y,"104,700",Intel Core i5 11th (Intel) Core i5 1135G7 2.40 GHz 4.20 GHz 4 8 8MB Intel SoC Platform ,14 FHD IPS LED Display Full HD 1920x1080 Glossy Yes 60 Hz Slim Bezel 360 Degree Rotating Touch Display No Secondary Screen No Secondary Screen No Secondary Screen ,8GB 1 x 8GB Non-Removable DDR4 3200 MHz None No 8GB No No ,512GB SSD No HDD No HDD No NVMe PCIe No Installed SSD can be upgradeable ,Intel Iris Xe Graphics Integrated Shared Not Applicable ,Win-11 Home Not Specified Microsoft Office ,"Aluminium (Top) No Graphite Grey 321.5 x 217.5 x 17.9mm 1.5 kg Lenovo IdeaPad FLEX 5i 14ITL Laptop, AC Power Adapter "
Lenovo ThinkPad E14 11th Gen Intel Core i7 1165G7 14 Inch FHD Display Black,"105,250",Intel Core i7 11th (Intel) Core i7 1165G7 2.80 GHz 4.70 GHz 4 8 12MB Intel SoC Platform ,14 FHD Full HD 1920x1080 Anti-Glare No 60 Hz Slim Bezel anti-glare Brightness: 300 nits No Secondary Screen No Secondary Screen No Secondary Screen ,8GB 1 x 8GB Removable DDR4 3200 MHz 1 No 32GB No No ,"512GB SSD No HDD No HDD No NVMe PCIe 1 Additional SSD Slot, Upgradeable Installed SSD ",Intel Iris Xe Graphics Integrated Shared Not Applicable ,Free-Dos Not Specified Not Specified ,Not Specified No Black 324 x 220 x 17.9mm 1.59Kg Not Specified 
Lenovo ThinkBook 14 G2 ITL Intel Core i7 1165G7 14 Inch FHD Display Mineral Grey Laptop #20VD01ALIN-3Y,"107,420",Intel Core i7 11th (Intel) Core i7 1165G7 2.80 GHz 4.70 GHz 4 8 12MB Intel SoC (System on Chip) platform ,"14 FHD Full HD 1920x1080 Antiglare No 60 Hz Slim Bezel antiglare, 300 nits, 100% sRBG color gamut No Secondary Screen No Secondary Screen No Secondary Screen ","16GB 1 x 8GB Non-Removable, 1 x 8GB Removable DDR4 3200 MHz 1 No Not Specified No No ",512GB SSD No HDD No HDD No NVMe PCIe 2 Not Specified ,Intel Iris Xe Graphics Integrated Shared Not Applicable ,Free-Dos Not Specified Not Specified ,Aluminum (Top & Bottom) No Mineral Gray 323 x 218 x 17.9mm 1.4 Kg Not Specified 
Lenovo IdeaPad Flex 5 14ALC05 AMD Ryzen 7 5700U 14 Inch FHD Touch Display Graphite Grey #82HU00WFIN-3Y,"110,670",AMD Ryzen 7 Not Applicable Ryzen 7 5700U 1.80 GHz 4.30 GHz 8 16 11MB AMD SoC platform ,"14 FHD IPS LED Display Full HD 1920x1080 Glossy Yes 60 Hz Slim Bazel Brightness: 250 nits, Color Gamut: 45% NTSC, Aspect Ratio: 16:9, Touch: Multi-Touch, 10 Point Multi Touch, Digital Pen, 360 Degree No Secondary Screen No Secondary Screen No Secondary Screen ",16GB 1 x 16GB Non-Removable DDR4 3200 MHz None No 16GB No No ,512GB SSD No HDD No HDD No NVMe PCIe No Installed SSD can be upgradeable ,AMD Radeon Graphics Integrated Shared Not Applicable ,Win-11 Home Not Specified Microsoft Office ,"PC + ABS (Top), PC + GF (Bottom) No Graphite Grey 321.5 x 217.5 x 17.9 - 20.9 mm 1.5 Kg Laptop, Power Adapter "
Lenovo IdeaPad Gaming 3i 15IHU Intel Core i5 11300H 15.6 Inch FHD IPS Display Shadow Black Gaming Laptop #82K100PTIN-3Y,"117,180",Intel Core i5 11th (Intel) Core i5 11300H 3.10 GHz 4.40 GHz 4 8 8MB Intel SoC Platform ,"15.6 FHD IPS LED Display Full HD 1920x1080 Anti-Glare No 120 Hz Slim Bezel Brightness: 250Nits, 45% NTSC No Secondary Screen No Secondary Screen No Secondary Screen ",8GB 1 x 8GB Removable DDR4 3200 MHz 2 1 32GB No No ,512GB SSD No HDD No HDD No NVMe PCIe No Installed SSD can be upgradeable ,Nvidia RTX 3050 Graphics Dedicated 4GB GDDR6 ,Win-11 Home Not Specified Not Specified ,"PC + ABS (Top & Bottom) No Shadow Black 359 x 249.6 x 24.9mm 2.2Kg Lenovo IdeaPad Gaming 3i 15IHU Laptop, Power Adapter "
Lenovo IdeaPad Slim 5i Pro 16ITL-6 Intel Core i5 11300H 16 Inch 2.5K WQXGA IPS Display Storm Grey Laptop #82L9009YIN-3Y,"130,200",Intel Core i5 11th (Intel) Core i5 11300H Not Specified 4.40 GHz 4 8 8MB Not Specified ,"16 2.5K WQXGA IPS LED Display QHD 2560x1600 Antiglare No 120 Hz Slim Bezel Brightness: 350 Nits, Aspect Ratio: 16:9, 100% sRGB, Eye Safe, Hardware-based Low Blue Light Solution No Secondary Screen No Secondary Screen No Secondary Screen ",16GB 1 x 16GB Removable DDR4 3200 MHz Not Specified Not Specified Not Specified No No ,512GB SSD No HDD No HDD No NVMe PCIe Not Specified Not Specified ,Nvidia MX450 Graphics Dedicated 2GB GDDR6 ,Win-11 Home Not Specified Microsoft Office ,Not Specified No Storm Grey 356 x 251 x 16.9 - 18.4mm 1.9 Kg Not Specified 
Lenovo IdeaPad Gaming 3i 15IHU Intel Core i7 11370H 15.6 Inch FHD IPS Display Shadow Black Gaming Laptop #82K100WFIN-3Y,"145,390",Intel Core i7 11th (Intel) Core i7 11370H 3.30 GHz 4.80 GHz 4 8 12MB Intel SoC (System on Chip) platform ,"15.6 FHD IPS LED Display Full HD 1920x1080 Anti-Glare No 120 Hz Slim Bezel Brightness: 250 Nits, 45% NTSC No Secondary Screen No Secondary Screen No Secondary Screen ",16GB 1 x 16GB Removable DDR4 3200 MHz 2 1 32GB No No ,1TB HDD+256GB SSD SATA 5400 RPM No NVMe PCIe No Installed HDD & SSD Can Be Upgradeable ,Nvidia GTX 1650 Graphics Dedicated 4GB GDDR6 ,Win-11 Home Not Specified Microsoft Office ,"PC + ABS (Top & Bottom) No Shadow Black 359 x 249.6 x 24.9mm 2.2Kg Lenovo IdeaPad Gaming 3i 15IHU Laptop, Power Adapter "
Lenovo IdeaPad Slim 5i Pro 14ITL-6 Intel Core i7 1165G7 14 Inch Antiglare Display Storm Grey Laptop #82L300GGIN-3Y,"150,820",Intel Core i7 11th (Intel) Core i7 1165G7 2.80 GHz 4.70 GHz 4 8 12MB Intel SoC Platform ,"14 2.2K LED Display Full HD 2240x1400 Antiglare No 60 Hz Intel SoC Platform Panel Type: IPS, Brightness: 300 Nits, 100% sRGB, 16:10 No Secondary Screen No Secondary Screen No Secondary Screen ",16GB 1 x 16GB Non-Removable DDR4 3200 MHz No No 16GB No No ,512GB SSD No HDD No HDD No NVMe PCIe No Installed SSD can be upgradeable ,Intel Iris Xe Graphics Integrated Shared Not Applicable ,Win-11 Home Not Specified Microsoft Office ,"Aluminum No Storm Grey 312.2 x 221 x 15.99 -17.99mm 1.41 Kg Laptop, Power Adaptor, User Guide "
Lenovo Yoga Slim 7i Carbon 13ITL5 Intel Core i7 1165G7 13.3 Inch QHD WQXGA IPS Display Moon White Laptop #82EV008KIN-3Y,"190,960",Intel Core i7 11th (Intel) Core i7 1165G7 2.80GHz 4.70GHz 4 8 12MB Intel SoC Platform ,"13.3 QHD WQXGA IPS Display QHD 2560x1600 Anti-glare No Not Specified Slim Bazel 300nits Anti-glare, 100% sRGB, Dolby Vision Not Applicable Not Applicable Not Applicable ",16GB 1 x 16GB Non-Removable DDR4 Not Specified 1 No 16GB No No ,1TB SSD Not Applicable Not Applicable No NVMe PCIe No Installed SSD Can Not Be Replaced ,Intel Iris Xe Graphics Integrated Shared Not Applicable ,Win-11 Home Not Specified Microsoft Office ,"Carbon Fiber (Top), Magnesium-Aluminium (Bottom) No Moon White 295.88 x 208.85 x 14.25mm 0.966 Kg Not Specified "
Lenovo Legion S7 15ACH6 AMD Ryzen 7 5800H 15.6 Inch 2K WQHD IPS Anti-Glare Display Shadow Black Gaming Laptop #82K800DKIN-3Y,"219,170",AMD Ryzen 7 Not Applicable Ryzen 7 5800H 3.20GHz 4.40GHz 8 16 16MB AMD SoC (System on Chip) platform ,"15.6 2K WQHD IPS LED Display QHD 2560x1440 Anti - glare No 165 Hz Not Specified Dolby Vision, Free-Sync, G-Sync, DC dimmer,100% sRGB,300 nits No Secondary Screen No Secondary Screen No Secondary Screen ",16GB 2 x 8GB (1 x 8GB Non-Removable) DDR4 3200 MHz 1 1 16GB No No ,1TB SSD No HDD No HDD Not Specified NVMe PCIe 1 Additional SSD Can be added ,Nvidia RTX 3060 Graphics Dedicated 6GB GDDR6 ,Win-11 Home Not Specified Not Specified ,"Aluminum No Shadow Black 356 x 252 x 18.9 mm 1.9 kg 1 x Laptop, 1 x Adapter, etc "
Lenovo Legion 5 Pro 16ACH6H AMD Ryzen 7 5800H 16 Inch Display Storm Black Gaming Laptop #82JQ00RYIN-3Y,"222,430",AMD Ryzen 7 Not Applicable Ryzen 7 5800H 3.20 GHz 4.40 GHz 8 16 20MB AMD SoC (System on Chip) platform ,"16 WQXGA IPS LED Display QHD 2560x1600 Anti-Glare No 165 Hz Slim Bezel Brightness: 500nits, Aspect Ratio: 16:10, Contrast Ratio: 1200:1, Color Gamut: 100% sRGB, Viewing Angle: 178 Degree, Key Features: DisplayHDR 400, Free-Sync, G-Sync, DC dimmer, Dolby Vision No Secondary Screen No Secondary Screen No Secondary Screen ",16GB 2 x 8GB Removable DDR4 3200 MHz 2 No 32GB No No ,1TB SSD No HDD No HDD No NVMe PCIe 1 Additional SSD Can be added ,Nvidia RTX 3070 Dedicated 8GB GDDR6 ,Win-11 Home Not Specified Not Specified ,"Aluminum No Storm Black 356 x 260.4-264.4 x 21.7-26.85mm 2.45 Lenovo Legion 5 Pro 16ACH6H Laptop, Power Adapter "
Lenovo ThinkPad X1 Carbon Gen 9 Intel Core i7 1165G7 14 Inch WUXGA IPS Anti-Glare Display Black Laptop #20XXS89Y00,"256,060",Intel Core i7 11th (Intel) Core i7 1165G7 2.80GHz 4.70GHz 4 8 12MB Intel SoC (System on Chip) platform ,"14 WUXGA IPS LED Display Full HD 1920x1200 Anti-Glare No 60 Hz Slim Bezel Brightness: 400 Nits, Aspect Ratio: 16:10, Viewing Angle: 170 Degree No Secondary Screen No Secondary Screen No Secondary Screen ",16GB 1 x 16GB Non-Removable LPDDR4x 4266 MHz No No 16GB No No ,512GB SSD No HDD No HDD No NVMe PCIe No Installed SSD can be upgradeable ,Intel Iris Xe Graphics Integrated Shared Not Applicable ,Free-Dos Not Specified Not Specified ,"Carbon Fiber (Top), Magnesium Alloy (Bottom) No Black 315 x 221.6 x 14.9mm 1.133Kg Four microphones, quad-array, 360° far-field, Dolby Voice, "
HP 15s-fq5486TU Intel Core i3 1215U 15.6 Inch FHD Display Black Laptop #681P8PA-2Y,"63,470",Intel Core i3 12th (Intel) Core i3 1215U Not Specified 4.40 GHz 6 8 10MB Not Specified ,15.6 FHD Full HD 1920x1080 Not Specified No 60 Hz Not Specified Not Specified No Secondary Screen No Secondary Screen No Secondary Screen ,4GB 1 x 4GB Removable DDR4 Not Specified 2 1 16GB No No ,256GB SSD No HDD No HDD Not Specified NVMe PCIe Not Specified Not Specified ,Intel UHD Graphics Integrated Shared Not Applicable ,Win-11 Home Not Specified Microsoft Office ,"Not Specified No Black Not Specified Not Specified HP 15s-fq5486TU Laptop, AC Adapter "
HP 15s-eq2171AU AMD Ryzen 3 5300U 15.6 Inch FHD Display Spruce Blue Laptop #681P6PA-2Y,"65,100",AMD Ryzen 3 Not Applicable Ryzen 3 5300U 2.60 GHz 3.80 GHz 4 8 4MB AMD Integrated SoC ,"15.6 FHD Full HD 1920x1080 Anti-Glare No Not Specified Micro Edge 250 nits, 45% NTSC No Secondary Screen No Secondary Screen No Secondary Screen ",8GB 2 x 4GB DDR4 3200 MHz Not Specified Not Specified Not Specified No No ,512GB SSD No HDD No HDD Not Specified NVMe PCIe Not Specified Installed SSD can be upgradeable ,AMD Radeon Graphics Integrated Shared Not Applicable ,Win-11 Home Not Specified Microsoft Office ,"Not Specified No Spruce Blue 358.5 x 242 x 17.9mm 1.69 Kg HP 15s-eq2171AU Laptop, AC Adapter "
HP 15s-fq5786TU Intel Core i3 1215U 15.6 Inch FHD Display Silver Laptop #681P9PA-2Y,"68,680",Intel Core i3 12th (Intel) Core i3 1215U Not Specified 4.40 GHz 6 8 10MB Not Specified ,15.6 FHD Full HD 1920x1080 Not Specified No 60 Hz Not Specified Not Specified No Secondary Screen No Secondary Screen No Secondary Screen ,8GB 1 x 8GB Removable DDR4 Not Specified 2 1 32GB No No ,512GB SSD No HDD No HDD Not Specified NVMe PCIe Not Specified Not Specified ,Intel UHD Graphics Integrated Shared Not Applicable ,Win-11 Home Not Specified Microsoft Office ,"Not Specified No Silver Not Specified Not Specified HP 15s-fq5786TU Laptop, AC Adapter "
HP 250 G8 Intel CDC N4020 15.6 Inch FHD Display Dark Ash Silver Laptop #5C3R7PA-3Y,"44,490",Intel Intel Celeron Dual Core CDC N4020 1.10GHz 2.80GHz 2 2 4MB ,"15.6 FHD Full HD 1920x1080 Anti-glare Narrow Bezel IPS, 250 Nits, 45% NTSC N/A N/A N/A ",4GB DDR4 No No ,1TB HDD 5400RPM ,Intel UHD Graphics Integrated Shared ,Win-11 Home ,Dark Ash Silver 357.8 x 242.1 x 19.8mm 1.74 kg 
HP 250 G8 Intel Core i3 1115G4 15.6 Inch FHD Display Black Laptop #4U9F9PA-3Y,"62,930",Intel Core i3 11th (Intel) Core i3 1115G4 Not Specified 4.10 GHz 2 4 6MB Not Specified ,"15.6 FHD Full HD 1920x1080 Anti-Glare No 60 Hz Micro Edge 250 nits, 45% NTSC No Secondary Screen No Secondary Screen No Secondary Screen ",8GB 1 x 8GB Removable DDR4 3200 MHz 2 1 16GB No No ,"1TB HDD SATA 5400RPM Not Specified No SSD 1 Additional SSD Can be added, HDD can be replaced ",Intel UHD Graphics Integrated Shared Not Specified ,Win-10 Home Not Specified Not Specified ,"Not Specified Not Specified Black 358 x 242 x 19.9mm 1.74 kg HP 250 G8 Laptop , AC adapter "
HP 15s-fq2597TU Intel Core i3 1125G4 15.6 Inch FHD Display Silver Laptop #497Z9PA-2Y,"62,930",Intel Core i3 11th (Intel) Core i3 1125G4 2.0 GHz 3.70 GHz 4 8 8MB Intel Integrated SoC ,"15.6 FHD Full HD 1920x1080 Anti-glare No Not Specified Micro Edge Brightness: 250 nits, micro-edge, 45% NTSC No Secondary Screen No Secondary Screen No Secondary Screen ",8GB 2 x 4GB (Removable) DDR4 2666 MHz 2 No 32GB Not Specified Not Specified ,256GB SSD No HDD No HDD No NVMe PCIe No Installed SSD can be upgradeable ,Intel UHD Graphics Integrated Shared Not Specified ,Win-10 Home Not Specified Microsoft Office ,"Not Specified Not Specified Silver 358.5 x 242 x 17.9 mm 1.7 Kg HP 15s-fq2597TU Laptop , AC adapter "
HP 240 G8 Intel Core i3 1115G4 14 Inch FHD Display Black Laptop #4Z555PA-3Y,"63,470",Intel Core i3 11th (Intel) Core i3 1115G4 3.00 GHz 4.10 GHz 2 4 6MB Integrated ,"14 FHD Full HD 1920x1080 Anti-glare No 60 Hz Slim Bezel 250 nits, eDP micro-edge, 45% NTSC No Secondary Screen No Secondary Screen No Secondary Screen ",8GB 1 x 8GB Removable DDR4 2 1 16GB No Not Specified ,"1TB HDD SATA 5400 RPM Not Specified No SSD 1 Additional SSD Can be added, HDD can be replaced ",Intel UHD Graphics Integrated Shared None ,Win-10 Home Not Specified Not Specified ,"Not Specified No Black 324.10 x 225.80 x 19.81mm 1.47 kg Adapters, Power cord "
HP 15s-du3560TU Intel Core i3 1125G4 15.6 Inch FHD AntiGlare Display Silver Laptop #577Y2PA-2Y,"64,560",Intel Core i3 11th (Intel) Core i3 1125G4 2.0 GHz 3.70 GHz 4 8 8MB Intel Integrated SoC ,15.6 FHD Full HD 1920x1080 AntiGlare No Not Specified Narrow Border Ultra Slim 250 nits No Secondary Screen No Secondary Screen No Secondary Screen ,8GB 2 x 4GB (1 x 4GB Removable) DDR4 3200 MHz 2 No 16GB Not Specified Not Specified ,"1TB HDD SATA 5400 RPM Not Specified No SSD 1 Additional SSD Can be added, HDD can be replaced ",Intel UHD Graphics Integrated Shared Not Specified ,Win-11 Home Not Specified Microsoft Office ,"Not Specified No Silver 35.85 x 24.2 x 1.99 cm 1.75Kg HP 15s-du3560TU Laptop , AC adapter "
HP 15s-du3811TU Intel Core i3 1125G4 15.6 Inch FHD Display Silver Laptop #6G6F8PA-2Y,"65,100",Intel Core i3 11th (Intel) Core i3 1125G4 2.00 GHz 3.70 GHz 4 8 8MB Not Specified ,15.6 FHD Full HD 1920x1080 Not Specified No Not Specified Not Specified Not Specified No Secondary Screen No Secondary Screen No Secondary Screen ,8GB Not Specified DDR4 Not Specified Not Specified Not Specified Not Specified No No ,"1TB HDD SATA 3 Not Specified Not Specified No SSD 1 Additional SSD Can be added, HDD can be replaced ",Intel UHD Graphics Integrated Shared Not Applicable ,Win-11 Home Not Specified Microsoft Office ,"Not Specified No Silver Not Specified Not Specified HP 15s-du3811TU Laptop, AC Adapter "
HP 14s-fq1789AU AMD Ryzen 3 5300U 14 Inch FHD IPS Display Silver Laptop #605T7PA-2Y,"65,640",AMD AMD Ryzen 3 Ryzen 3 Not Applicable Ryzen 3 5300U 2.60 GHz 3.80 GHz 4 8 6MB Not Specified ,"14 FHD IPS LED Display Full HD 1920x1080 Not Specified No Not Specified Slim Bezel Brightness: 250 nits, Brightview No Secondary Screen No Secondary Screen No Secondary Screen ",8GB Not Specified DDR4 Not Specified Not Specified Not Specified Not Specified Not Specified Not Specified ,512GB SSD No HDD No HDD Not Specified NVMe PCIe Not Specified Not Specified ,AMD Radeon Graphics Integrated Shared Not Applicable ,Win-11 Home Not Specified Microsoft Office ,Not Specified Not Specified Silver 324 x 225 x 1.79mm 1.47kg Not Specified 
HP 250 G8 11th Gen Intel Core i3 1115G4 15.6 Inch FHD Display Ash Silver Laptop #5C121PA-3Y,"66,730",Intel Core i3 11th (Intel) Core i3 1115G4 Not Specified 4.10 GHz 2 4 6MB Not Specified ,"15.6 FHD Full HD 1920x1080 Anti-Glare No Not Specified Micro Edge 250 nits, 45% NTSC No Secondary Screen No Secondary Screen No Secondary Screen ",4GB Not Specified DDR4 Not Specified Not Specified Not Specified Not Specified No No ,"1TB HDD SATA 5400RPM Not Specified No Not Specified Additional SSD Can be added, HDD can be replaced ",Intel UHD Graphics Integrated Shared Not Applicable ,Win-11 Pro Not Specified Not Specified ,"Not Specified No Ash Silver 358 x 242 x 19.9mm 1.74 kg HP 250 G8 Laptop , AC adapter "
HP 15s-eq2890AU AMD Ryzen 3 5300U 15.6 Inch FHD Display Silver Laptop #577Z5PA-2Y,"67,270",AMD Ryzen 3 Not Applicable Ryzen 3 5300U 2.60 GHz 3.80 GHz 4 8 6MB AMD Integrated SoC ,15.6 FHD Full HD 1920x1080 Anti-glare No 60 Hz Narrow Border Ultra Slim 250 nits Narrow Border No Secondary Screen No Secondary Screen No Secondary Screen ,8GB 2 x 4GB Removable DDR4 3200 MHz 2 No 32GB No No ,512GB SSD No HDD No HDD Not Specified NVMe PCIe No Installed SSD can be upgradeable ,AMD Radeon Graphics Integrated Shared Not Applicable ,Win-11 Home McAfee LiveSafe Microsoft Office ,Not Specified No Silver 358.5 x 242 x 17.9mm 1.69Kg Not Specified 
HP 15s-fq5487TU Intel Core i3 1215U 15.6 Inch FHD Display Silver Laptop #6F960PA-2Y,"67,810",Intel Core i3 12th (Intel) Core i3 1215U Not Specified 4.40 GHz 6 8 10MB Not Specified ,15.6 FHD Full HD 1920x1080 Not Specified No Not Specified Not Specified Not Specified Not Applicable Not Applicable Not Applicable ,8GB Not Applicable DDR4 Not Specified Not Applicable Not Specified Not Specified No No ,256GB SSD Not Specified Not Specified Not Specified NVMe PCIe Not Specified Not Specified ,Intel UHD Graphics Integrated Shared Not Specified ,Win-11 Home Not Specified Microsoft Office ,"Not Specified No Silver Not Specified Not Specified HP 15s-fq5487TU Laptop, AC Adapter "
HP ProBook 440 G8 Intel Core i3 1115G4 14 Inch FHD Display Silver Laptop #464N0AV-3Y,"73,240",Intel Core i3 11th (Intel) Core i3 1115G4 Not Specified 4.10 GHz 2 4 6MB Not Specified ,14 FHD Full HD 1920x1080 Not Specified No 60 Hz Slim Bezel Not Specified No Secondary Screen No Secondary Screen No Secondary Screen ,8GB 2 x 4GB Removable DDR4 3200 MHz 2 No 32GB No No ,512GB SSD No HDD No HDD Not Specified NVMe PCIe No Installed SSD can be upgradeable ,Intel UHD Graphics Integrated Shared Not Specified ,Win-10 Home Not Specified Not Specified ,Not Specified Not Specified Silver 322.1 x 213.9 x 19.8mm 1.38 kg Not Specified 
HP 15s-eq2690AU AMD Ryzen 5 5500U 15.6 Inch FHD AntiGlare Display Silver Laptop #577Z4PA-2Y,"73,240",AMD Ryzen 5 Not Applicable Ryzen 5 5500U 2.10 GHz 4.00 GHz 6 12 11MB AMD Integrated SoC ,"15.6 FHD Full HD 1920x1080 AntiGlare No 60 Hz Narrow Border Ultra Slim Brightness: 250 nits, micro-edge, 45% NTSC No Secondary Screen No Secondary Screen No Secondary Screen ",8GB 2 x 4GB Removable DDR4 3200 MHz 2 No 32GB No No ,512GB SSD No HDD No HDD Not Specified NVMe PCIe Not Specified Installed SSD can be upgradeable ,AMD Radeon Graphics Integrated Shared Not Applicable ,Win-11 Home Not Specified Microsoft Office ,Not Specified No Silver 358.5 x 242 x 17.9mm 1.69 kg Not Specified 
HP 15s-eq3234AU AMD Ryzen 5 5625U 15.6 Inch FHD IPS Display Spruce Blue Laptop #681P5PA-2Y,"74,870",AMD Ryzen 5 Not Applicable Ryzen 5 5625U 2.30 GHz 4.30 GHz 6 12 19MB Not Specified ,15.6 FHD Full HD 1920x1080 Not Specified No Not Specified Not Specified Panel: IPS No Secondary Screen No Secondary Screen No Secondary Screen ,8GB 1 x 8GB Removable DDR4 3200 MHz 2 1 32GB Not Specified Not Specified ,512GB SSD No HDD No HDD Not Specified Not Specified Not Specified Installed SSD can be upgradeable ,AMD Radeon Graphics Integrated Shared Not Specified ,Win-11 Home Not Specified Microsoft Office ,Not Specified Not Specified Spruce Blue Not Specified 1.75 kg Not Specified 
HP ProBook 445 G8 AMD Ryzen 3 5400U 14 Inch FHD Display Silver Laptop #46W06AV-3Y,"75,410",AMD Ryzen 3 Not Applicable Ryzen 3 5400U 2.60 GHz 4.00 GHz 4 8 10MB Not Specified ,14 FHD Full HD 1920x1080 anti-glare No 60 Hz Narrow bezel Not Specified No Secondary Screen No Secondary Screen No Secondary Screen ,8GB Not Specified DDR4 Not Specified Not Specified Not Specified Not Specified No No ,512GB SSD No HDD No HDD Not Specified NVMe PCIe Not Specified Not Specified ,AMD Radeon Graphics Integrated Shared Not Specified ,Win-10 Home Not Specified Not Specified ,Not Specified Not Specified Silver 321.8 x 213.8 x 19.8mm 1.38Kg Not Specified 
HP 15s-fq2643TU Intel Core i5 1135G7 15.6 Inch HD Display Silver Laptop #577Z6PA-2Y,"79,100",Intel Core i5 11th (Intel) Core i5 1135G7 2.40GHz 4.20GHz 4 8 8MB Intel Integrated SoC ,"15.6 HD LED Up to HD 1366x768 Anti-glare No 60 Hz Narrow Border Ultra Slim micro-edge, BrightView, 250 nits, 45% NTSC No Secondary Screen No Secondary Screen No Secondary Screen ",8GB 2 x 4GB Removable DDR4 3200 MHz 2 No 32GB No No ,512GB SSD No HDD No HDD Not Specified PCIe NVMe M.2 SSD No Installed SSD can be upgradeable ,Intel Iris X Graphics Integrated Shared Not Applicable ,Win-11 Home McAfee LiveSafe 30-day trial offer (Internet access required. First 30 days included. Subscription required for live updates afterwards.) Microsoft Office ,Not Specified No Silver 358.5 x 242 x 17.9mm 1.7Kg 1 x AC smart pin 
HP Pavilion 15-eh1890AU AMD Ryzen 5 5500U 15.6 Inch FHD Display Silver Laptop #552K6PA-3Y,"81,380",AMD Ryzen 5 Not Applicable Ryzen 5 5500U 2.10 GHz 4.00 GHz 6 12 8MB AMD Integrated SoC ,"15.6 FHD IPS LED Display Full HD 1920x1080 Not Specified No 60 Hz Slim Bezel micro-edge, BrightView, 250 nits, 45% NTSC No Secondary Screen No Secondary Screen No Secondary Screen ",8GB 2 x 4GB Removable DDR4 3200 MHz 2 No 32GB No No ,512GB SSD No HDD No HDD Not Specified NVMe PCIe No Not Specified ,AMD Radeon Graphics Integrated Shared Not Applicable ,Win-11 Home Not Specified Microsoft Office ,"Not Specified No Silver 360.2 x 234 x 17.9mm 1.75Kg HP Pavilion 15-eh1890AU Laptop , AC adapter "
HP 14s-dq4458TU Intel Core i5 1155G7 14 Inch FHD Display Pale Gold Laptop #605T5PA-2Y,"83,550",Intel Core i5 11th (Intel) Core i5 1155G7 2.50 GHz 4.50 GHz 4 8 8MB Intel Integrated SoC ,"14 FHD IPS LED Display Full HD 1920x1080 Not Specified No Not Specified Narrow Border Slim IPS, micro-edge, BrightView, 250 nits, 45% NTSC No Secondary Screen No Secondary Screen No Secondary Screen ",8GB 2 x 4 GB DDR4 3200 MHz 2 No Not Specified Not Specified Not Specified ,512GB SSD No HDD No HDD Not Specified NVMe PCIe Not Specified Not Specified ,Intel Iris X Graphics Integrated Shared Not Specified ,Win-11 Home Not Specified Microsoft Office ,"Not Specified No Pale Gold 324 x 225 x 17.9mm 1.46 kg HP 14s-dq4458TU Laptop , AC adapter "
