Name,Price,Cpu,ScreenResolution,Ram,Memory,Gpu,OpSys,Weight
Dell Inspiron 15 3501 15.6 Full HD Display Core i3 11th Gen 8GB RAM 1TB HDD 128GB SSD Laptop,"57,000৳","Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz)",15.6-inch Full HD (1920 x 1080) Anti-Glare Display,8GB 3200 Mhz DDR4 RAM ( 4 +4 ),"128GB M.2 PCIe NVMe SSD
1TB SATA HDD",Intel UHD Graphics,Windows 10,2.2 kg
Dell Inspiron 15 3501 15.6 Full HD Display Core i3 11th Gen 4GB RAM 1TB HDD 512GB SSD Laptop (Blue),"57,000৳","Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz)",15.6-inch Full HD (1920 x 1080) Anti-Glare Display,4GB DDR4 RAM (Extra RAM Slot Available),"512GB M.2 PCIe NVMe SSD
1TB SATA HDD",Intel UHD Graphics,Windows 10,2.2 kg
Dell G7 15 7500 15.6 inch Full HD 144Hz Backlit Display Core i7 10th Gen 16GB RAM 512GB SSD Gaming Laptop with RTX 2060 6GB Graphics,"170,000৳","Intel Core i7-10750H Processor (12M Cache, 2.60 GHz up to 5.00 GHz)","15.6-inch FHD (1920 x 1080) 144Hz 300 nits WVA Anti-Glare LED, Non- Touch, Narrow Border Backlit Display","16 GB (2 x 8 GB) DDR4 2933 MHz, dual-channel RAM",512GB M.2 PCIe NVMe SSD,NVIDIA GeForce RTX 2060 6GB GDDR6 discrete graphics,Killer Wi-Fi 6 AX1650 (2x2) 802.11ax Wireless,"Starting weight: 4.98 lb (2.26 kg)
Maximum weight: 5.64 lb (2.56kg)"
Dell Inspiron 15 3511 15.6 Full HD Display Core i3 11th Gen 4GB RAM 256GB SSD Laptop,"52,000৳","Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz)",15.6-inch FHD (1920 x 1080) Anti-glare LED Backlight Non-touch Narrow Border WVA Display,4GB DDR4 3200MHz RAM (Extra RAM Slot Available),256GB M.2 PCIe NVMe SSD,Intel UHD Graphics,Windows 10,1.85 kg
Dell Inspiron 15 3501 15.6 Full HD Display Core i3 11th Gen 4GB RAM 1TB HDD 128GB SSD Laptop (White),"55,000৳","Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz)",15.6-inch Full HD (1920 x 1080) Anti-Glare Display,4GB DDR4 RAM (Extra RAM Slot Available),"128GB M.2 PCIe NVMe SSD
1TB SATA HDD",Intel UHD Graphics,Windows 10,2.2 kg
Dell Inspiron 15 3501 15.6 Full HD Display Core i3 11th Gen 4GB RAM 1TB HDD Laptop (Soft Mint),"50,000৳","Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz)",15.6-inch Full HD (1920 x 1080) Anti-Glare Display,4GB DDR4 3200 MHz RAM (Extra Ram Slot Available),"1TB 5400 rpm 2.5"" SATA Hard Drive (Extra M.2 NVMe SSD Slot Available )",Intel UHD Graphics,Windows 10,2.2 kg
Dell Inspiron 15 3501 15.6 Full HD Display Core i3 11th Gen 4GB RAM 1TB HDD Laptop (Black),"50,500৳","Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz)",15.6-inch Full HD (1920 x 1080) Anti-Glare Display,4GB DDR4 3200MHz RAM (Extra RAM Slot Available),"1TB 5400 rpm 2.5"" SATA Hard Drive (Extra M.2 NVMe SSD Slot Available )",Intel UHD Graphics,Windows 10,2.2 kg
Dell Vostro 14 3400 14 inch Full HD Display Core i5 11th Gen 4GB RAM 1TB HDD Laptop,"67,500৳","Intel Core i5-1135G7 Processor (8MB Cache, 2.40 GHz up to 4.20 GHz)",14.0-inch FHD (1920 x 1080) Anti-glare LED Backlight Non-touch Narrow Border WVA Display,"4GB, 4Gx1, DDR4 RAM","1TB 5400 rpm 2.5"" SATA Hard Drive(M.2 Slot Available)",Intel Iris Xe Graphics with the shared graphics memory,Free DOS,Starting Weight: 3.49 lb ( 1.59 kg)i
Dell Vostro 14 3400 14 inch Full HD Display Core i7 11th Gen 8GB RAM 512GB SSD Laptop with MX330 2GB Graphics,"96,000৳","Intel Core i7-1165G7 Processor (12MB Cache, 2.80 GHz up to 4.70 GHz)",14.0-inch FHD (1920 x 1080) Anti-glare LED Backlight Non-touch Narrow Border WVA Display,"8GB 3200MHz
1x8GB, DDR4 RAM",512GB M.2 PCIe NVMe Solid State Drive,NVIDIA GeForce MX330 with 2GB GDDR5 graphics memory,Free DOS,3.03 lb (1.36 kg)
Dell Vostro 14 3400 14 inch FHD Core i7 11th Gen 16GB RAM 512GB SSD & 1TB HDD Laptop with MX330 2GB Graphics,"99,500৳","Intel Core i7-1165G7 Processor (12MB Cache, 2.80 GHz up to 4.70 GHz)",14.0-inch FHD (1920 x 1080) Anti-glare LED Backlight Non-touch Narrow Border WVA Display,"8GB 3200MHz
1x8GB, DDR4 RAM",512GB M.2 PCIe NVMe Gen-4 SSD & 1TB HDD,NVIDIA GeForce MX330 with 2GB GDDR5 graphics memory,Free DOS,3.03 lb (1.36 kg)
Dell Vostro 15 3510 15.6 Full HD Display Core i7 11th Gen 8GB RAM 512GB SSD Laptop with MX350 2GB Graphics,Out Of Stock," Intel Core i7-1165G7 (12M Cache, 2.80 GHz up to 4.70 GHz, with IPU)","15.6"", FHD 1920x1080, 60Hz, Non-Touch, AG, WVA, LED-Backlit, Narrow Border",8GB DDR4 3200MHz RAM,512GB SSD M.2 PCIe NVMe,NVIDIA MX350 2GB GDDR5,Free DOS,3.72 lbs. (1.69 kg)
Dell Vostro 14 3400 14 inch HD Display Core i3 11th Gen 4GB RAM 1TB HDD Laptop,In Stock,"Intel Core i3-1115G4 Processor (6MB Cache, 3.0 GHz up to 4.10 GHz)","14.0-inch HD (1366 x 768), 60 Hz, Anti-glare, NTSC 45%, 220 Nits, LED Backlight Non-touch Narrow Border Display","4GB, 4Gx1, DDR4, 2666MHz RAM","1TB 5400 rpm 2.5"" SATA Hard Drive(M.2 Slot Available)",Intel UHD Graphics,Free DOS,Starting Weight: 3.49 lb ( 1.59 kg)i
Dell Latitude 14 3420 14 inch HD Display Core i3 10th Gen 4GB RAM 1TB HDD Laptop,Out Of Stock,"10th Generation Intel Core i3-1005G1 (2C, 1.2GHz Up to 3.4GHz, 4MB)",14″ HD (1366 x 768) Anti-Glare Non-Touch,4GB (1x4G) DDR4 Up to 32GB,1TB 5400 rpm 2.5″ HDD,Integrated Intel UHD Graphics,Windows 10 Home,Backpack
Dell Inspiron 15 3501 15.6- HD Display Core i3 10th Gen 4GB RAM 1TB HDD Laptop,Out Of Stock,"Intel Core i3-1005G1 Processor (4M Cache, 1.20 GHz up to 3.40 GHz)",15.6-inch HD Anti-Glare Display,4GB DDR4 3200MHz RAM (Extra Ram Slot Available),"1TB 5400 rpm 2.5"" SATA Hard Drive (Extra m.2 NVmE SSD SLOT AVAILABLE)",Intel UHD Graphics,Windows 10,2.2 kg
Dell Inspiron 15 3501 15.6 INCH Full HD Display Intel Core i5 11TH GEN 4GB RAM 1TB HDD LAPTOP with MX330 2GB graphics,Out Of Stock,"Intel Core i5-1135G7 Processor (8M Cache,2.40 GHz up to 4.20 GHz)",15.6-inch Full HD (1920 x 1080) Anti-Glare Display,4GB DDR4 3200MHz RAM ( Extra Ram Slot Available ),1TB HDD ( M.2 PCIe Gen 3.0 Nvme SSD Slot Available ),NVIDIA GeForce MX330 with 2GB GDDR5 graphics,Windows 10,2.2 kg
Dell Inspiron 15 3501 15.6 inch Full HD Display Core i5 11th Gen 8GB RAM 1TB HDD Laptop,Out Of Stock,"Intel Core i5-1135G7 Processor (8M Cache,2.40 GHz up to 4.20 GHz)",15.6-inch Full HD (1920 x 1080) Anti-Glare Display,"8GB DDR4 3200MHz RAM 
( Extra Ram Slot Available )",1TB HDD ( M.2 PCIe Gen 3.0 Nvme SSD Slot Available ),Intel Iris Xe Graphics,Windows 10,2.2 kg
Dell Inspiron 15 3501 15.6 inch Full HD Display Core i5 11th Gen 4GB RAM 1TB HDD Laptop (Silver),Out Of Stock,"Intel Core i5-1135G7 Processor (8M Cache,2.40 GHz up to 4.20 GHz)",15.6-inch Full HD (1920 x 1080) Anti-Glare Display,4GB DDR4 3200MHz RAM,1TB HDD (M.2 Slot Available),Intel Iris Xe Graphics,Windows 10,2.2 kg
Dell Inspiron 15 3501 15.6 inch Full HD Display Core i5 11th Gen 4GB RAM 1TB HDD Laptop,Out Of Stock,"Intel Core i5-1135G7 Processor (8M Cache,2.40 GHz up to 4.20 GHz)",15.6-inch Full HD (1920 x 1080) Anti-Glare Display,4GB DDR4 3200MHz RAM ( Extra Ram Slot Available ),1TB HDD ( M.2 PCIe Gen 3.0 Nvme SSD Slot Available ),Intel Iris Xe Graphics,Windows 10,2.2 kg
Dell XPS 13 9310 13.4 inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop,Out Of Stock,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)","13.4"" FHD+ (1920 x 1200) Display",8GB 3733MHz LPDDR4x RAM,512GB M.2 PCIe NVMe SSD,Intel Iris Xe Graphics,Windows 10 Home,1.2kg (2.64lbs.)
Dell Latitude 14 7420 14 inch Full HD Display Core i7 11th Gen 16GB RAM 512 GB SSD Laptop,Out Of Stock,"Intel Core i7-1185G7 Processor (12M Cache, 3.00 GHz up to 4.80 GHz)","14.0"" FHD(1920x1080) AG, SLP, Non-Touch, ComfortView Plus, WVA, 400nits Display","16 GB, Non-ECC, Integrated 3200MHz DDR4 RAM",M.2 512GB PCIe NVMe Class 40 Solid State Drive,Intel Iris Xe Graphics,Free DOS,Starting Weight: 2.70lb (1.22kg)
Lenovo Legion 7 16ACHG6 16 inch WQXGA 165Hz Display Ryzen 7 5800H 16GB RAM 1TB SSD Gaming Laptop with RTX 3080 16GB Graphics,"307,000৳","AMD Ryzen 7 5800H Processor (3.2 GHz, up to 4.64 GHz Max Boost, 8 Cores, 16 Threads,16MB Cache)","16"" WQXGA (2560x1600) IPS 500nits Anti-glare, 165Hz, 100% sRGB HDR 400, Free-Sync, G-Sync",16 GB DDR4 3200MHz ( 8*2 ) Upgradable Upto 32GB,1TB SSD M.2 NVMe PCIE SSD,"NVIDIA GeForce RTX 3080 16GB GDDR6, Boost Clock 1545 / 1710MHz, TGP 165W",Windows 11 Home,Around 2.5 kg (5.5 lbs)
Lenovo IdeaPad Slim 3i 15.6 inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop MX350 2GB Graphics (3 YEARS WARRANTY),"78,000৳","Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)","15.6"" FHD (1920x1080) 250 TN DISPLAY Anti-glare, IMR (In-Mold Decoration by Roller)",8GB RAM 3200MHz Single Stick ( Extra Ram Slot Available ),512GB M.2 2242 PCIe 3.0x4 NVMe SSD,NVIDIA GeForce MX350 2GB GDDR5 Graphics,Windows 11 Home,Starting at 1.6kg / 3.5lbs
Lenovo IdeaPad Slim 3i 15.6 inch Full HD Display Core i3 11th Gen 4GB RAM 256GB SSD Laptop (3 years Warranty),"53,500৳","Intel Core i3-1115G4 Processor (6MB cache, 3.0 GHz up to 4.1 GHz)","15.6"" FHD (1920x1080) IPS 250 nits Anti-glare",4GB DDR4 3200MHz RAM (Expandable upto 12GB),256GB M.2 2242 PCIe 3.0x4 NVMe SSD (Expandable SSD),Integrated Intel UHD Graphics,Windows 11 Home,1.65 KG
Lenovo IdeaPad Slim 3i 14 inch Full HD Display Core i3 11th Gen 8GB RAM 256GB SSD Laptop (3 years Warranty),"58,000৳","Intel Core i3-1115G4 Processor (6MB cache, 3.0 GHz up to 4.1 GHz)","14"" FHD (1920x1080) TN 250nits Anti-glare, 45% NTSC",8GB DDR4 3200MHz RAM (Expandable upto 12GB),256GB M.2 2242 PCIe 3.0x4 NVMe SSD,Integrated Intel UHD Graphics,Windows 11 Home,1.41 kg (3.1 lbs)
LENOVO IDEAPAD slim 3 15IIL05 15.6 INCH FULL HD DISPLAY INTEL I3 10TH GEN 4GB RAM 256GB SSD LAPTOP (3 years Warranty),"47,500৳","Intel Core i3-1005G1 (2C / 4T, 1.2 / 3.4GHz, 4MB)",Integrated Intel UHD Graphics,Intel SoC Platform,4GB Soldered DDR4-2666,256GB SSD M.2 2242 PCIe 3.0x2 NVMe,Integrated 35Wh,1.85 kg (4.08 lbs)
Lenovo IdeaPad Flex 5 14ALC05 14 inch Full HD Touch Display Ryzen 7 5700U 16GB RAM 512GB SSD 2 in 1 Laptop (3 years Warranty),"104,000৳","AMD Ryzen 7 5700U
Clockspeed: 1.8 GHZ
Turbo Speed: 4.3 GHZ
Cores: 8 Threads: 16",Integrated AMD Radeon Graphics,AMD SoC Platform,16GB DDR4 3200 Non-Removable,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,Integrated 52.5Wh,1.5 kg (3.31 lbs)
LENOVO IDEAPAD FLEX 5 14ALC05 14 INCH FULL HD DISPLAY RYZEN 5 5500U 8GB RAM 512GB SSD 2 IN 1 TOUCH LAPTOP (3 years Warranty),"91,000৳","AMD Ryzen 5 5500U (6C / 12T, 2.1 / 4.0GHz, 3MB L2 / 8MB L3)",Integrated AMD Radeon Graphics,AMD SoC Platform,8GB Soldered DDR4-3200,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,Integrated 52.5Wh,1.5 kg (3.31 lbs)
Lenovo IdeaPad 3 15.6 inch Full HD Display Ryzen 5 5500U 8GB RAM 512GB SSD Laptop (3 years Warranty),"68,500৳",AMD Ryzen 5 5500U (2.1 up to 4.0GHz) Processor,"15.6"" FHD (1920x1080) IPS Display 300 nits, Aspect Ratio: 16:9, Color Gamut: 45% NTSC", 8GB 3200MHZ RAM ( 2 x 4GB ) (1 x 4GB Non-Removable),512GB NVMe SSD,AMD Radeon Graphics,Windows 11,Starting at 1.5kg
Lenovo IdeaPad 3 14 inch Full HD Display Ryzen 7 5700U 8GB RAM 512GB SSD Laptop (3 years Warranty),"78,000৳","AMD Ryzen 7 5700U (8C / 16T, 1.8 GHz up to 4.3GHz, 4MB L2 / 8MB L3)","14 inch 1920x1080 (WxH) FHD IPS Display Brightness: 300 nits, Aspect Ratio: 16:9, Color Gamut: 45% NTSC", 8GB 3200MHZ RAM,512GB NVMe SSD,AMD Radeon Graphics,Windows 11 Home,Starting at 1.5kg
Lenovo IdeaPad 3 14 inch Full HD Display Ryzen 5 5500U 8GB RAM 512GB SSD Laptop (3 years Warranty),"68,000৳",AMD Ryzen 5 5500U (2.1 up to 4.0GHz) Processor,"14"" FHD (1920x1080) IPS Display 300 nits, Aspect Ratio: 16:9, Color Gamut: 45% NTSC", 8GB 3200MHZ RAM ( 2 x 4GB ) (1 x 4GB Non-Removable),512GB NVMe SSD,AMD Radeon Graphics,Windows 11,Starting at 1.5kg
Lenovo IdeaPad 1 15ADA7 15.6 inch FHD Display Ryzen 3 3250U 8GB RAM 512GB SSD Laptop (3 years Warranty),"55,000৳","AMD Ryzen 3 3250U Processor (2 Cores / 4 Threads, 2.60 GHz, up to 3.50 GHz with Max Boost, 1 MB Cache L2 / 4 MB Cache L3)","15.6"" FHD (1920x1080) TN 220nits Anti-glare",8GB DDR4 RAM,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,Integrated AMD Radeon Graphics,Windows 11,Around 1.6 kg (3.53 lbs)
Lenovo YOGA Slim 7i Carbon 13.3 inch QHD IPS Display Core i7 11th Gen 16GB RAM 1TB SSD Laptop,"183,000৳","Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz)","13.3"" QHD (2560 x 1600) with Dolby Vision, 300 nits, 72% NTSC, 100% sRGB, TÜV Rheinland-certified for eye protection",16GB DDR4 4266MHz RAM,1TB M.2 2280 PCIe 4.0×4 NVMe SSD,Intel Iris Xe Graphics,Windows 10 Home,295.88 x 208.85 x 14.25-15 mm (12.09 x 8.27 x 0.47-0.49 inches)
Lenovo IdeaPad 5 Pro 14ACN6 14 Inch 2.2K IPS Display Ryzen 7 5800U 16GB RAM 512GB SSD Laptop (3 years Warranty),"109,000৳","AMD Ryzen 7 5800U Processor (1.90 GHz, up to 4.40 GHz Max Boost, 8 Cores, 16 Threads, 16 MB Cache)","14.0"" 2.2K (2240 x 1400) IPS, Brightness: 300nits, Aspect Ratio: 16:10, Contrast Ratio: 1500:1, Color Gamut: 100% sRGB, Viewing Angle: 170 Degree",16GB DDR4 3200mhz,512GB SSD M.2 2280 PCIe NVMe,Integrated AMD Radeon Graphics,Free-Dos,1.38 kg
LENOVO THINKBOOK 14 G2 ITL 14 INCH FULL HD DISPLAY INTEL CORE I7 11TH GEN 16GB RAM 512GB SSD LAPTOP,"99,000৳",Intel Core i7 1165G7 2.80 GHz 4.70 GHz,Intel Iris Xe Graphics,Firmware TPM 2.0,16GB 3200MHz DDR4,512GB SSD NVMe PCIe,3 Cell 45Wh Li-Polymer,1.4 Kg
Lenovo ThinkPad E14 14 inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop,"86,000৳","11th Generation Intel Core i5-1135G7 Processor (2.40 GHz, up to 4.20 GHz with Turbo Boost, 4 Cores, 8 Threads, 8 MB Cache)","14"" FHD (1920 x 1080) IPS, anti-glare, 250 nits",8GB SO-DIMM DDR4-3200,512GB SSD M.2 2242 PCIe 3.0×4 NVMe,Integrated Intel Iris Xe Graphics,Windows 10 Home,Starting at 3.74 lbs (1.69 kg)
LENOVO IDEAPAD GAMING 3I 15.6 INCH FHD DISPLAY INTEL I5 11TH GEN RAM 8GB 512GB SSD LAPTOP WITH RTX 3050 4GB GRAPHICS (3 years Warranty),"111,000৳",Intel Core i5-11300H Core i5-11300H 3.10 GHz up to 4.40 GHz,15.6 inch,8GB DDR4 3200MHz,"M.2 2280 PCIe 3.0x4 NVMe SSD
512GB",NVIDIA GeForce RTX 3050 4GB GDDR6,Win11 Home,2.2 KG
Lenovo IdeaPad 3 15IGL 15.6 inch FHD Display Intel Celeron N4020 4GB RAM 1TB HDD Laptop (3 years Warranty),"36,000৳",Intel CDC 4020 (4MB cache and 1.1 GHz up to 2.8 GHz),"15.6"" FHD AntiGlare LED Backlight Narrow Bezel Display",4GB DDR4 2666MHZ,1TB HDD (EXTRA M.2 NVME PCIE SSD SLOT AVAILABLE),Intel UHD Graphics 600,DOS,1.7 KG
LENOVO Idea Pad 5 PRO 14 INCH IPS DISPLAY RYZEN 5 5600U 16GB RAM 512GB SSD LAPTOP WITH AMD RADEON GRAPHICS,"95,000৳","Aluminium (Top), Aluminium (Bottom)",512GB SSD M.2 2280 PCIe 3.0x4 NVMe,"AMD Ryzen 5 5600U (6C / 12T, 2.3 / 4.2GHz, 3MB L2 / 16MB L3)",AMD SoC Platform,16GB Soldered DDR4-3200,65W USB-C (3-pin),1.38 kg (3.04 lbs)
Lenovo ThinkPad E14 Gen 2 14 inch Full HD Display Core i7 11th Gen 8GB RAM 512GB SSD Laptop,"106,500৳","11th Generation Intel Core i7-1165G7 Processor (4 Cores / 8 Threads, 2.80 GHz, up to 4.70 GHz with Turbo Boost, 12 MB Cache)","14"" FHD (1920 x 1080) IPS, anti-glare, 250 nits",8GB SO-DIMM DDR4-3200,512GB SSD M.2 2242 PCIe 3.0×4 NVMe,Integrated Intel Iris Xe Graphics,Windows 10 Home,1.59 kg
LENOVO THINKBOOK 15 G2 ITL 15.6 INCH FULL HD INTEL I5 11TH GEN 8GB RAM 512GB SSD LAPTOP,"91,500৳",Intel Core i5 1135G7 2.40GHz 4.20GHz,Intel Iris Xe Graphics,Intel SoC Platform,8GB DDR4 3200MHz,512GB SSD NVMe PCIe,45Wh Up to 2.5 Hrs.,1.7 kg
LENOVO THINKPAD T14 14 INCH FULL HD DISPLAY INTEL I7 11TH GEN 16GB RAM 512GB SSD LAPTOP,"160,000৳",Intel Core Core i7 1165G7 2.80 GHz 4.70 GHz,Intel Iris Xe Graphics,Intel SoC (System on Chip) platform,16GB DDR4 3200MHz,512GB SSD NVMe PCIe,3 Cell 50Wh Li-Polymar,1.47 Kg
LENOVO THINKBOOK 14 G2 ITL 14 INCH FULL HD INTEL I5 11TH 8GB RAM 512GB SSD LAPTOP,"84,000৳",Intel Core i5 1135G7 2.40 GHz 4.20 GHz,"Display Size (Inch): 14
Display Type : FHD LED
Display Resolution: 1920x1080 (WxH) FHD
Display Surface: Antiglare
Touch Screen: No
Display Refresh Rate: 60 Hz
Display Bezel: Slim Bezel
Display Features
Aspect Ratio: 16:9,
Colour Gamut: 45% NTSC
Secondary Screen Size: Not Applicable","RAM: 8GB
Installed RAM Details: 1 x 8GB Non-Removable
RAM Type: DDR4
RAM Bus (MHz): 3200MHz
Total RAM Slot: 1
Empty/Expansion RAM Slot: 1
Max. RAM Support: 24GB
Optane Memory: No
Optane Memory Slot: No","Storage:
512GB SSD
Installed HDD Type:
SATA
HDD RPM:
7200 RPM
Installed SSD Type:
NVMe PCIe
M.2/SSD Expansion Slot:
No
Storage Upgrade:
Additional HDD Can be added, SSD can be replaced","Graphics Chipset:
Intel UHD Graphics
Graphics Memory Accessibility:
Integrated
Graphics Memory:
Shared
Graphics Memory Type:
Not Applicable","Keyboard Layout:
6-row, spill-resistant, multimedia Fn keys
Keyboard Back-lit:
No
RGB Keyboard:
No
Num Keypad:
No
Pointing Device:
Touchpad
Dedicated Navigation key:
No","Finger Print Sensor:
No
Face Detection:
No
TPM:
Yes
Security Chip:
Firmware TPM 2.0"
Lenovo ThinkBook 14 G2 ITL 14 inch Full HD Display Core i3 11th Gen 8GB RAM 512GB SSD Laptop,"79,750৳","Processor Brand:
Intel
Processor Type.:
Core i3
Generation:
11th (Intel)
Processor Model:
Core i3 1115G4
Processor Base Frequency:
3.00 GHz
Processor Max Turbo Frequency:
4.10 GHz
Processor Core:
2
Processor Thread:
4
CPU Cache:
6MB
Chipset:
Intel SoC (System on Chip) platform","Display Size (Inch): 14
Display Type : FHD LED
Display Resolution: 1920x1080 (WxH) FHD
Display Surface: Antiglare
Touch Screen: No
Display Refresh Rate: 60 Hz
Display Bezel: Slim Bezel
Display Features
Aspect Ratio: 16:9,
Colour Gamut: 45% NTSC
Secondary Screen Size: Not Applicable","RAM: 8GB
Installed RAM Details: 1 x 8GB Non-Removable
RAM Type: DDR4
RAM Bus (MHz): 3200MHz
Total RAM Slot: 1
Empty/Expansion RAM Slot: 1
Max. RAM Support: 24GB
Optane Memory: No
Optane Memory Slot: No","Storage:
512GB SSD
Installed HDD Type:
SATA
HDD RPM:
7200 RPM
Installed SSD Type:
NVMe PCIe
M.2/SSD Expansion Slot:
No
Storage Upgrade:
Additional HDD Can be added, SSD can be replaced","Graphics Chipset:
Intel UHD Graphics
Graphics Memory Accessibility:
Integrated
Graphics Memory:
Shared
Graphics Memory Type:
Not Applicable","Keyboard Layout:
6-row, spill-resistant, multimedia Fn keys
Keyboard Back-lit:
No
RGB Keyboard:
No
Num Keypad:
No
Pointing Device:
Touchpad
Dedicated Navigation key:
No","Finger Print Sensor:
No
Face Detection:
No
TPM:
Yes
Security Chip:
Firmware TPM 2.0"
Lenovo Legion Slim 7 15ACH6 15.6 inch WQHD 165Hz Display Ryzen 7 5800H 16GB RAM 1TB SSD Gaming Laptop with RTX 3060 6GB Graphics,"205,000৳","AMD Ryzen 7 5800H Processor (8 Cores / 16 Threads, 3.20 GHz, up to 4.40 GHz with Max Boost, 4 MB Cache L2 / 16 MB Cache L3)","15.6"" WQHD (2560x1440) IPS 300nits Anti-glare, 100% sRGB, 165Hz, Dolby® Vision™, FreeSync™, G-SYNC®",8GB Soldered DDR4-3200 + 8GB SO-DIMM DDR4-3200,"1TB SSD M.2 2280 PCIe® 3.0x4 NVMe® Up to two drives, 2x M.2 SSD","NVIDIA® GeForce RTX™ 3060 6GB GDDR6, Boost Clock 1282 / 1425MHz, TGP 100W","Windows® 11 Home Single Language, English
Office Home & Student 2021","Certification: ENERGY STAR® 8.0 , ErP Lot 3"
Lenovo Legion 7 16ACHG6 16 inch WQXGA 165Hz Display Ryzen 9 5900HX 16GB RAM 1TB SSD Gaming Laptop with RTX 3080 16GB Graphics,"332,500৳","AMD Ryzen 9 5900HX Processor (3.3 GHz, up to 4.6 GHz Max Boost, 8 Cores, 16 Threads,16MB Cache)","16"" WQXGA (2560x1600) IPS 500nits Anti-glare, 165Hz, 100% sRGB HDR 400, Free-Sync, G-Sync",16 GB DDR4 3200MHz (Upto 32GB),1TB SSD M.2 NVMe PCIE SSD,NVIDIA GeForce RTX 3080 Laptop GPU 16GB GDDR6 1545 MHz / 1710 MHz,Windows 11 Home,Around 2.5 kg (5.5 lbs)
Lenovo Legion 5i Pro 16ITH6H 16 inch WQXGA 165Hz Display Core i7 11th Gen 16GB RAM 1TB SSD Gaming Laptop with RTX 3070 8GB Graphics,"253,000৳","Aluminium (Top), Aluminium (Bottom)","NVIDIA GeForce RTX 3070 Laptop GPU, 8GB GDDR6, listed boost clock 1560MHz, achieved boost clock 1620MHz, maximum graphics power 140W","11th Generation Intel Core i7-11800H Processor (2.30 GHz, up to 4.60 GHz with Turbo Boost, 8 Cores, 16 Threads, 24 MB Cache)",16GB 2x 8GB SO-DIMM DDR4-3200,1TB SSD M.2 2280 PCIe 4.0x4 NVMe,Integrated 80Wh,2.3 kg (5.07 lbs)
Lenovo Legion 5 Pro 16 inch WQXGA 165Hz Display Ryzen 7 5800H 16GB RAM 1TB SSD Gaming Laptop With RTX 3070 8GB Graphics (3 years Warranty),"205,000৳","AMD Ryzen 7 5800H Processor (3.2 GHz, up to 4.4 GHz Max Boost, 8 Cores, 16 Threads,16MB Cache)","16.0"" WQXGA (2560 x 1600) IPS, anti-glare with Dolby Vision, NVIDIA G-SYNC, HDR 400, 500 nits, 165Hz, 100% sRGB",16 GB DDR4 3200MHz (Upto 32GB),1TB SSD M.2 NVMe PCIE SSD,NVIDIA GeForce RTX 3070 8GB Graphics,Windows 11Home,Starting at 5.5 lbs (2.5 kg)
LENOVO IDEAPAD SLIM 5I PRO 16 INCH LED DISPLAY INTEL I5 11TH GEN 16GB RAM 512GB SSD NVIDIA MX450 2GB GRAPHICS CARD LAPTOP (3 years Warranty),"121,000৳",Intel Core i5-11300H,"16 Inch 2.5K WQXGA IPS LED Display 120Hz
2560x1600 350nits Anti-glare, 120Hz, 100% sRGB, Low Blue Light",1 x 16GB Removable DDR4 3200MHz,512GB M.2 2242 PCIe 3.0×4 NVMe SSD,Nvidia MX450 2GB GDDR6,Windows 11 Home,03 years Limited Warranty
Lenovo IdeaPad Slim 3i 15IGL 15.6 inch FULL HD Display Intel Celeron N4020 4GB RAM 256GB SSD Laptop (3 years Warranty),"39,000৳","Intel Celeron N4020 Processor (4M Cache,1.10 GHz up to 2.80 GHz)","15.6"" FULL HD AntiGlare LED Backlight Narrow Bezel Display",4GB DDR4 2400 MHz, 256GB NVMe PCIe SSD,Intel UHD Graphics 600,Windows 11 Home,1.7 KG
LENOVO IDEAPAD SLIM 3I 15.6 INCH FULL HD TN DISPLAY CORE I3 10TH GEN 4GB RAM 1TB HDD LAPTOP (3 years Warranty),"48,000৳","Intel Core i3-1005G1 Processor (4M Cache,1.20 GHz up to 3.40 GHz, 4 MB Cache, 4 Threads)","15.6"" FHD (1920x1080)TN Display","4GB DDR4 SODIMM 2667MHz RAM
(Extra Ram Slot Available, up to 16GB)","1TB HDD
(Extra M.2 NVME PCIe Slot Available)",Integrated Intel UHD Graphics,Windows 10 Home,Starting at 1.85kg / 4.07lbs
